"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"2185","Girl at Branson’s school who had baby a week after me said her daughter was hospitalized for 3 days for a fever of… https://t.co/07NXKT1a8g",FALSE,0,NA,2019-03-08 00:39:11,TRUE,NA,"1103817402603790336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","c_moore88",0,FALSE,FALSE,NA,NA
"2186","@Simboline She’s so cute 💕I have Doggie fever!!!",FALSE,1,"Simboline",2019-03-08 00:38:56,FALSE,"1103815125511876609","1103817341681451009","2757493701","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AnglelMiguel",0,FALSE,FALSE,NA,NA
"2187","@PascoSheriff @RCSD @HsvPolice @MadisonPoliceAL @mcsosheriffAL @LtDonnyShaw263 @LimestoneCoSO @ArkCity_Police… https://t.co/cdY35Qnffp",FALSE,3,"PascoSheriff",2019-03-08 00:38:10,TRUE,NA,"1103817148642795521","43967741","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MileHiDuck",0,FALSE,FALSE,NA,NA
"2188","My ancestors came to Key West in the 1800s from Russia. I always wondered what they must have thought. Paradise but… https://t.co/LmtEPVG8OO",FALSE,3,NA,2019-03-08 00:37:57,TRUE,NA,"1103817092296519681",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BobbiStorm",0,FALSE,FALSE,NA,NA
"2189","African swine fever poses big threat to Iowa's pork industry https://t.co/VVSFMXOAvr https://t.co/ff8KwqGVPR",FALSE,0,NA,2019-03-08 00:37:28,FALSE,NA,"1103816973148917760",NA,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>","KCCINews",1,FALSE,FALSE,NA,NA
"2190","@jamielynncrofts I read the first book before watching with a fever of 103. I think it messed me up. Good though.",FALSE,2,"jamielynncrofts",2019-03-08 00:36:50,FALSE,"1103816357496401926","1103816813488545792","25003362","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","elcabrero",0,FALSE,FALSE,NA,NA
"2191","Rochester Hills Museum at Van Hoosen Farm presents March Cabin Fever Lecture Series - The Chautauqua Movement - Mar… https://t.co/gZHUAWmKrl",FALSE,0,NA,2019-03-08 00:36:38,TRUE,NA,"1103816760954896384",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","RochesterHerald",0,FALSE,FALSE,NA,NA
"2192","My mom told me I need to give her a grandchild because she's been having baby fever. She better go somewhere with that nonsense.",FALSE,1,NA,2019-03-08 00:34:56,FALSE,NA,"1103816332582244353",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FlowMerchant",0,FALSE,FALSE,NA,NA
"2193","When my girl says she has baby fever 

Me: https://t.co/zCBwVWSFNw",FALSE,7,NA,2019-03-08 00:34:44,FALSE,NA,"1103816281717788673",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EkEkMabaho",2,FALSE,FALSE,NA,NA
"2194","Oceans Are 'Spiking a Fever' With Record Heat Waves https://t.co/cyLBIwDgIv via @WIRED
""damage -- the removal of cl… https://t.co/EvZVZKouuF",FALSE,2,NA,2019-03-08 00:34:37,TRUE,NA,"1103816255461642241",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DHUNTtweets",2,FALSE,FALSE,NA,NA
"2195","@heathen_king I’ve got a fever, and the only prescription, is some Nimble Dick.",FALSE,5,"heathen_king",2019-03-08 00:34:25,FALSE,"1103814678600433664","1103816204483993600","21129724","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Blanch344",0,FALSE,FALSE,NA,NA
"2196","Fever got me sweating like i ran a 100 yard dash...",FALSE,0,NA,2019-03-08 00:34:19,FALSE,NA,"1103816176541552640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JefeThaGod",0,FALSE,FALSE,NA,NA
"2197","Baby fever 🥺",FALSE,0,NA,2019-03-08 00:34:18,FALSE,NA,"1103816175757258752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","risalido",0,FALSE,FALSE,NA,NA
"2198","@wesleysnipes Jungle Fever",FALSE,3,"wesleysnipes",2019-03-08 00:33:08,FALSE,"1103801596549324800","1103815880671154176","110610806","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FMSupreme",0,FALSE,FALSE,NA,NA
"2199","@charliekirk11 @PamelaHazlett2 Where is the outrage from the republicans??
I have only seen J Jordan, M Meadows, D… https://t.co/bcOC0ZWKkJ",FALSE,2,"charliekirk11",2019-03-08 00:33:06,TRUE,"1103776530524790789","1103815871699533824","292929271","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SheilaPicciocca",1,FALSE,FALSE,NA,NA
"2200","@ghufranrhoma @nowthisislmj my baby fever 😩😭",FALSE,2,"ghufranrhoma",2019-03-08 00:32:59,FALSE,"1103278112954109952","1103815840888172551","549363182","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lmjxlife",0,FALSE,FALSE,NA,NA
"2201","Anyone down to let me &amp; Nat have their baby for a weekend.. no but for real , baby fever is crazy rn 😭🥰 i need baby lovings",FALSE,1,NA,2019-03-08 00:32:31,FALSE,NA,"1103815723560980482",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BreanneRenea",0,FALSE,FALSE,NA,NA
"2202","💀 baby fever have you by the collar https://t.co/niVUUW98IP",FALSE,1,NA,2019-03-08 00:32:28,FALSE,NA,"1103815713159032833",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","elj0_",0,FALSE,FALSE,NA,NA
"2203","Turns out life is making recording tricky this week. @EthelredUnread1 is down for the count with a fever and Michae… https://t.co/f5uwgA1KAk",FALSE,2,NA,2019-03-08 00:31:53,TRUE,NA,"1103815565356007425",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","StackODice",0,FALSE,FALSE,NA,NA
"2204","It's always Full Moon Fever time! Very nice copy hitting the bins, along with a plethora of classic titles! Time to… https://t.co/NsTgEg0fMz",FALSE,0,NA,2019-03-08 00:31:34,TRUE,NA,"1103815484246384641",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","tiurecordshifi",0,FALSE,FALSE,NA,NA
"2205","I survived thursday knowing na i have fever+trangkaso+ubo’t sipon like imagine having 2 projects (research and ucsp… https://t.co/UTuRJ3S7Mh",FALSE,9,NA,2019-03-08 00:30:44,TRUE,NA,"1103815276045393922",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","faibng",0,FALSE,FALSE,NA,NA
"2206","I’m getting such baby fever rn 💜😍 https://t.co/yFZm36fsrw",FALSE,0,NA,2019-03-08 00:30:43,FALSE,NA,"1103815272782270464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","diorveronica",0,FALSE,FALSE,NA,NA
"2207","did anyone even watch the big o or was that a fever dream i had",FALSE,0,NA,2019-03-08 00:30:22,FALSE,NA,"1103815185209405441",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","haepalie",0,FALSE,FALSE,NA,NA
"2208","@a_brent23 @SportsCenter Jordan won (I had season tickets, along with 3 family members) 15of18 games during a drama… https://t.co/Z3BnFe81e6",FALSE,1,"a_brent23",2019-03-08 00:29:16,TRUE,"1103780154357239813","1103814906783109125","1044200799084195840","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pastord830",0,FALSE,FALSE,NA,NA
"2209","I don’t like being sick.... starting to get a fever. Hope it doesn’t increase.",FALSE,0,NA,2019-03-08 00:28:59,FALSE,NA,"1103814837337960448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bluerobogeddon",0,FALSE,FALSE,NA,NA
"2210","I can’t wait to meet zulema baby (whenever he decides to come out) lol I’ve been having baby fever 🤒🥰",FALSE,0,NA,2019-03-08 00:28:52,FALSE,NA,"1103814807969513472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stephyvvv",0,FALSE,FALSE,NA,NA
"2211","lowkey been havin baby fever but there is no man I’d like to have kids with haha",FALSE,1,NA,2019-03-08 00:28:39,FALSE,NA,"1103814752067829761",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lexxxus26",0,FALSE,FALSE,NA,NA
"2212","つゆやで「給料出たら容赦無く課金しそうだから止めて欲しいけど絶対止めた人を殴り殺して容赦なく課金すると思う」",FALSE,0,NA,2019-03-08 00:28:32,FALSE,NA,"1103814724704063489",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","crash_fever_bot",0,FALSE,FALSE,NA,NA
"2213","Also if you have a fever accompanied by a “cold” you probs got the flu. Stay home for God’s sake!",FALSE,0,NA,2019-03-08 00:27:29,FALSE,NA,"1103814457585745920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","blairrbee",0,FALSE,FALSE,NA,NA
"2214","@Rocky_Top_Fever Helps them that they won’t play either til the final.",FALSE,2,"Rocky_Top_Fever",2019-03-08 00:27:24,FALSE,"1103481088259825665","1103814436274475009","769837302","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HoustonAkin",0,FALSE,FALSE,NA,NA
"2215","@aarrrgggghhhhh3 @krassenstein You dorks are still wallowing in tax return fever dreams. Lol https://t.co/20IHRRKYP7",FALSE,0,"aarrrgggghhhhh3",2019-03-08 00:27:08,FALSE,"1103810762236018688","1103814372625793024","1004558653049864192","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mcschweety",0,FALSE,FALSE,NA,NA
"2216","@BrianBjf86 @realDonaldTrump Wtf is wild fire? Who has died? No one! The measles is a fever &amp; rash. We live in a fr… https://t.co/7z4uQTUfsL",FALSE,0,"BrianBjf86",2019-03-08 00:25:32,TRUE,"1103813637859356677","1103813967493939200","488497986","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wakeupwithlinda",0,FALSE,FALSE,NA,NA
"2217","@nadiamartinez54 AHA SUMONE GOT BABY FEVER👶",FALSE,1,"nadiamartinez54",2019-03-08 00:25:30,FALSE,"1103500173018161152","1103813959163887617","2833390692","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","eyesac17",0,FALSE,FALSE,NA,NA
"2218","@SelinaKStyles for you selina, anything. 1., Get the Mink Fur **tries on a Mink Fur** 2, chinchilla fur **tries it… https://t.co/zyoYLaG1cX",FALSE,0,"SelinaKStyles",2019-03-08 00:25:14,TRUE,"1103812268607918086","1103813891442778113","1092568697162600449","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PhillyEagle2019",0,FALSE,FALSE,NA,NA
"2219","Cabin fever but its for the entire state of Indiana.",FALSE,3,NA,2019-03-08 00:22:22,FALSE,NA,"1103813171721240576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","borowskialex",1,FALSE,FALSE,NA,NA
"2220","@AlyssahMarie24 Yes it really does! But exactly!! Your baby is adorable btw 😊 giving me baby fever over here lol",FALSE,0,"AlyssahMarie24",2019-03-08 00:22:05,FALSE,"1103812794938318848","1103813098517876737","1823689110","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DeAndraChavez1",0,FALSE,FALSE,NA,NA
"2221","HOUSE FEVER🗣🗣🗣 

Y’all could keep the baby fever for now https://t.co/SdObEbw6Ze",FALSE,2,NA,2019-03-08 00:21:50,FALSE,NA,"1103813035796369408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jcLaurenE",0,FALSE,FALSE,NA,NA
"2222","Is house fever a thing? Like baby fever and puppy fever? If it is, I for sure have it 🏡",FALSE,8,NA,2019-03-08 00:21:14,FALSE,NA,"1103812884922949633",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","carawalderman",1,FALSE,FALSE,NA,NA
"2223","Sometimes you get desperate. The fever isn't breaking. You're super uncomfortable. 

THAT'S why I have a bag of frozen corn on my taint.",FALSE,3,NA,2019-03-08 00:20:42,FALSE,NA,"1103812752177541121",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MikeMercadal",0,FALSE,FALSE,NA,NA
"2224","i got spring fever but there’s still mountains of snow everywhere &amp; they’re not going any where any time soon😪😪",FALSE,4,NA,2019-03-08 00:19:35,FALSE,NA,"1103812472295866368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mckenzielafloe",0,FALSE,FALSE,NA,NA
"2225","My mood is always second half of a fever you can't sweat out",FALSE,0,NA,2019-03-08 00:18:37,FALSE,NA,"1103812226010570753",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","duhitsmeemily",0,FALSE,FALSE,NA,NA
"2226","With all the cabin fever hoping for r 37 wedding anniversary March 25th 23 n 24 I can come up with a very special t… https://t.co/I9RZ5Mdf5u",FALSE,0,"ReehetTheresa",2019-03-08 00:17:50,TRUE,"1102803290511810560","1103812032250499078","1017033171907612672","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ReehetTheresa",0,FALSE,FALSE,NA,NA
"2227","Upper respiratory infection with a fever of 101.5, it’s been awhile my friend",FALSE,2,NA,2019-03-08 00:17:06,FALSE,NA,"1103811847390720001",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AbbyBorn",0,FALSE,FALSE,NA,NA
"2228","I forgot how much of a fever dream Autre Ne Veut’s music really is.",FALSE,0,NA,2019-03-08 00:16:44,FALSE,NA,"1103811754826424320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","robotpants",0,FALSE,FALSE,NA,NA
"2229","My baby fever is coming back like a crack head in Reno rn 😂",FALSE,2,NA,2019-03-08 00:16:21,FALSE,NA,"1103811656067428352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RaRaRoger_That6",0,FALSE,FALSE,NA,NA
"2230","I’ve seen like 183618263 booger’s and the last 24 hours, been spit up 4 times today and pooped on and the baby feve… https://t.co/qSry8KxwUe",FALSE,0,NA,2019-03-08 00:15:53,TRUE,NA,"1103811537737867264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RileyNicoleeC",0,FALSE,FALSE,NA,NA
"2231","This is one of my favorite topics to discuss with med students and residents on ICU rounds. They’re always so surpr… https://t.co/B1JYeml7n3",FALSE,2,NA,2019-03-08 00:15:52,TRUE,NA,"1103811536995471360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ZimickMD",0,FALSE,FALSE,NA,NA
"2232","The baby fever is reallllllll 😍 https://t.co/p5VSMygFxE",FALSE,4,NA,2019-03-08 00:15:39,FALSE,NA,"1103811481911656448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kay_j214",0,FALSE,FALSE,NA,NA
"2233","I almost passed out from this fever trying to feed the cat and go to the bathroom. This SUCKS.",FALSE,0,NA,2019-03-08 00:13:27,FALSE,NA,"1103810925784641536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","steenuhhhh",0,FALSE,FALSE,NA,NA
"2234","I'm exhausted and can't deal with having a baby like??? I don't even have time for myself, the fuck you mean I gott… https://t.co/vgMkW9D5Xn",FALSE,1,NA,2019-03-08 00:12:42,TRUE,NA,"1103810738903285762",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","duckychickin",0,FALSE,FALSE,NA,NA
"2235","My baby fever has gone up 200%",FALSE,1,NA,2019-03-08 00:12:29,FALSE,NA,"1103810681986535429",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Daira_Reyes4314",0,FALSE,FALSE,NA,NA
"2236","@jennemurray Right?! At least she made it to 3pm before spiking a fever! I call that a win",FALSE,0,"jennemurray",2019-03-08 00:12:28,FALSE,"1103810283766771718","1103810681705545733","189882076","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TronsonLab",0,FALSE,FALSE,NA,NA
"2237","I have major baby fever &amp; it didn’t not come to play https://t.co/4IQ7otjOP7",FALSE,1,NA,2019-03-08 00:12:09,FALSE,NA,"1103810601623715841",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","casskristinaaa",0,FALSE,FALSE,NA,NA
"2238","@wesleysnipes Jungle fever",FALSE,0,"wesleysnipes",2019-03-08 00:11:51,FALSE,"1103801596549324800","1103810524884754432","110610806","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Xtrem13",0,FALSE,FALSE,NA,NA
"2239","fever time",FALSE,0,NA,2019-03-08 00:11:20,FALSE,NA,"1103810393129041920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","transgladio",0,FALSE,FALSE,NA,NA
"2240","I’m about to get a cute little dog to cure this baby fever.",FALSE,0,NA,2019-03-08 00:11:19,FALSE,NA,"1103810390746677248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EboniJanaeee",0,FALSE,FALSE,NA,NA
"2241","teenage fever is a whole ass mood",FALSE,1,NA,2019-03-08 00:10:31,FALSE,NA,"1103810190569336833",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","joleneestat",0,FALSE,FALSE,NA,NA
"2242","I do not and have never ever had baby fever. I in no way fantasize about having little humans. 

But GOD DAMN if se… https://t.co/oIL9oaUH2P",FALSE,2,NA,2019-03-08 00:09:18,TRUE,NA,"1103809881105035264",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","labyrinthin3",0,FALSE,FALSE,NA,NA
"2243","I think I need to rebrand this account soon... Maxi Fever has waned. The bag may have been fumbled. All may be lost.",FALSE,31,NA,2019-03-08 00:08:56,FALSE,NA,"1103809792211066880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BibsCorner",0,FALSE,FALSE,NA,NA
"2244","@Certified_TonyG Lottery fever!!",FALSE,1,"Certified_TonyG",2019-03-08 00:08:55,FALSE,"1103745610996432896","1103809786565414914","106351574","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","newfguy",0,FALSE,FALSE,NA,NA
"2245","Can my fever sweats count as my workout??!",FALSE,2,NA,2019-03-08 00:08:34,FALSE,NA,"1103809697180659712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EliseHalsch",0,FALSE,FALSE,NA,NA
"2246","@ericszyszka @thegcducksfan If you are really on day 4 of a fever and you are an adult, you need to call your doc.",FALSE,0,"ericszyszka",2019-03-08 00:08:00,FALSE,"1103281495546957824","1103809557153763328","21911084","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SpencerWoods8",0,FALSE,FALSE,NA,NA
"2247","baby fever everywhere I’m just saying 😫😫😫😫",FALSE,2,NA,2019-03-08 00:07:56,FALSE,NA,"1103809538401230848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","navinavnav3",0,FALSE,FALSE,NA,NA
"2248","Little man has thrown up 3 times in an hour. He doesn't have a fever withe r. So I'm thinking it might have been so… https://t.co/j7HiOBcwqc",FALSE,0,NA,2019-03-08 00:07:14,TRUE,NA,"1103809364467634177",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MadeInAmericaIA",0,FALSE,FALSE,NA,NA
"2249","seriously?? FUCKING SERIOUSLY?? I thought I had seen the biggest stupidest idea/plot/fever dream from these asshole… https://t.co/XaJ2LOJldP",FALSE,2,NA,2019-03-08 00:07:05,TRUE,NA,"1103809322885107713",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DebraKessing",0,FALSE,FALSE,NA,NA
"2250","reminiscing my 2016/2017 feels :’(  https://t.co/i3mmHCiB1F",FALSE,0,NA,2019-03-08 00:06:43,FALSE,NA,"1103809233340915713",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tinachandraa",0,FALSE,FALSE,NA,NA
"2251","@jeffwzimmerman The 2016 winner, “Boner Fever”, team’s example of excellence will echo through the halls of eternity. 🙂",FALSE,1,"jeffwzimmerman",2019-03-08 00:06:17,FALSE,"1103505530666938369","1103809124763136007","98168157","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cwsoxfan",0,FALSE,FALSE,NA,NA
"2252","@adri36880122 It is, it’s an app music game called Beat Fever.",FALSE,1,"adri36880122",2019-03-08 00:05:09,FALSE,"1103805625522376706","1103808836580925442","1062549175429201920","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gsnmaster75",0,FALSE,FALSE,NA,NA
"2253","Getting sick of winter weather? You could win a $600 getaway when you sign up for @ExpressToll! Cure your cabin fev… https://t.co/otR3U0XQjR",FALSE,0,NA,2019-03-08 00:05:08,TRUE,NA,"1103808835607764992",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","E470",0,FALSE,FALSE,NA,NA
"2254","Sixty specially trained beagle teams are being deployed at US seaports and airports, bringing the total to 179 team… https://t.co/svWZlYEw2g",FALSE,2,NA,2019-03-08 00:05:03,TRUE,NA,"1103808814837575686",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","abvpvets",1,FALSE,FALSE,NA,NA
"2255","@toolewlew I’m ill to with a 101 fever and this isn’t helping. Hopefully the next judge will not be so kind.",FALSE,0,"toolewlew",2019-03-08 00:04:36,FALSE,"1103808276725141509","1103808701104881670","755933957523406849","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kentemplin",0,FALSE,FALSE,NA,NA
"2256","Why the Kevin Durant-Kyrie Irving free agency hype is reaching a fever pitch — and why the Knicks are involved… https://t.co/Vf5Vi9HH72",FALSE,0,NA,2019-03-08 00:03:34,TRUE,NA,"1103808441552916480",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","BestTenNews1",0,FALSE,FALSE,NA,NA
"2257","""Do you have a fever?""

""I don't know, do you have a thermometer?""

I'm woefully unprepared for not feeling well.",FALSE,0,NA,2019-03-08 00:03:25,FALSE,NA,"1103808401123946496",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","gigglingone",0,FALSE,FALSE,NA,NA
"2258","I only have baby fever when it comes to my nephew, the rest of the time it’s strictly dog fever.",FALSE,1,NA,2019-03-08 00:03:24,FALSE,NA,"1103808399194669056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","katehil_",0,FALSE,FALSE,NA,NA
"2259","Holy Emoni Bates fever. This was the line (to the back entrance!) at 6:25p at Ypsilanti Lincoln. Ten minutes later,… https://t.co/VpweHcVXiE",FALSE,11,NA,2019-03-08 00:02:57,TRUE,NA,"1103808286581800962",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TonyPaul1984",4,FALSE,FALSE,NA,NA
"2260","Backwood fever 🤒",FALSE,0,NA,2019-03-08 00:02:51,FALSE,NA,"1103808259927040001",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_Money_Bags",2,FALSE,FALSE,NA,NA
"2261","Lo bueno de ser fisio de los bebés es que se me quita la baby fever ❤️😂",FALSE,0,NA,2019-03-08 00:02:26,FALSE,NA,"1103808155178360832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","andiiav04",0,FALSE,FALSE,NA,NA
"2262","Boat Fever [n]:
An unusually high desire to go boating.

Symptoms include urges to be out on the water &amp; possibly l… https://t.co/MWkAO5285v",FALSE,23,NA,2019-03-08 00:01:50,TRUE,NA,"1103808004506279936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cookies1961",4,FALSE,FALSE,NA,NA
"2263","Join in Winter Fair Fever by decorating your work space! Post your photo and tag us &amp; use #RMWF for a chance to win… https://t.co/FjfRjtld2X",FALSE,2,NA,2019-03-08 00:01:35,TRUE,NA,"1103807940019015680",NA,"<a href=""https://postcron.com"" rel=""nofollow"">Postcron App</a>","ProvincialEx",0,FALSE,FALSE,NA,NA
"2264","Half of y’all only want kids cause of twitter. 2 days ago you won’t having baby fever",FALSE,0,NA,2019-03-08 00:01:25,FALSE,NA,"1103807896800948224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IGoBySmoove__",1,FALSE,FALSE,NA,NA
"2265","More than a fever",FALSE,0,NA,2019-03-08 00:00:55,FALSE,NA,"1103807772372680704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cillamescudi",0,FALSE,FALSE,NA,NA
"2266","I got baby fever like a mf 😫",FALSE,0,NA,2019-03-08 00:00:51,FALSE,NA,"1103807754563739648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Riqswervo",0,FALSE,FALSE,NA,NA
"2267","@AlexMcDaniel The yellow fever and polio epidemics are the reason why. You can look up old New York Times articles… https://t.co/60GUR7WEX5",FALSE,0,"AlexMcDaniel",2019-03-08 00:00:09,TRUE,"1103663832835284992","1103807581389234176","22304914","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","david_a_thigpen",0,FALSE,FALSE,NA,NA
"2268","🇯🇵 @OHMOURN Japanese dates start this weekend! 

03/09 Osaka, JP - @circus_osaka 
03/10 Enoshima, JP - OPPA-LA
03/1… https://t.co/BeOjLRkkMD",FALSE,3,NA,2019-03-08 00:00:00,TRUE,NA,"1103807542042480643",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","capturedtracks",0,FALSE,FALSE,NA,NA
"2269","Who wants to get food? I have cabin fever",FALSE,1,NA,2019-03-07 23:59:26,FALSE,NA,"1103807397875933185",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sport13Bear",0,FALSE,FALSE,NA,NA
"2270","Face grows concerned as he steps forward... “You alright missy? Not runnin’ a fever are ya?” Feels her forehead...… https://t.co/w6qvCevEiF",FALSE,1,NA,2019-03-07 23:58:31,TRUE,NA,"1103807168665522176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hellfire_Rider",0,FALSE,FALSE,NA,NA
"2271","i have tattoo fever rn",FALSE,1,NA,2019-03-07 23:58:19,FALSE,NA,"1103807116739899392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","audreylyn_2018",1,FALSE,FALSE,NA,NA
